5723.57298 17.513 0.013
5723.62116 17.544 0.013
5723.66876 17.534 0.013
5723.71010 17.549 0.012
5723.75080 17.580 0.012
5723.78922 17.563 0.012
5723.82836 17.553 0.013
5723.86780 17.621 0.019
5724.57217 17.125 0.012
5724.64917 17.166 0.011
5724.70131 17.231 0.012
5724.75123 17.206 0.011
5724.80170 17.203 0.012
5725.54227 17.427 0.014
5725.61839 17.442 0.011
5725.68494 17.438 0.011
5725.72560 17.444 0.011
5725.76479 17.446 0.012
5725.81110 17.480 0.015
5726.56622 17.637 0.020
5726.61330 17.597 0.018
5726.65115 17.659 0.019
5726.69895 17.591 0.014
5726.74023 17.602 0.023
5726.78572 17.542 0.022
5734.59342 17.602 0.018
5734.67496 17.450 0.013
5734.72014 17.338 0.014
5734.76591 17.276 0.013
5734.80935 17.188 0.013
5734.85969 17.111 0.015
5735.64751 17.341 0.013
5735.69300 17.353 0.012
5735.75532 17.380 0.012
5735.80422 17.386 0.012
5735.85100 17.383 0.015
5736.50826 17.505 0.016
5736.55126 17.548 0.014
5736.58923 17.515 0.011
5736.63354 17.527 0.010
5736.67356 17.551 0.011
5736.72654 17.540 0.010
5736.74329 17.537 0.011
5736.79968 17.623 0.013
5736.84678 17.598 0.014
5736.89355 17.597 0.020
5737.53446 17.122 0.009
5737.57444 17.121 0.008
5737.62714 17.121 0.008
5737.66947 17.163 0.008
5737.72399 17.194 0.008
5737.76340 17.178 0.009
5737.80411 17.232 0.009
5737.84969 17.233 0.011
5737.89035 17.205 0.012
5738.60270 17.444 0.011
5738.65582 17.445 0.010
5738.71026 17.471 0.011
5738.74978 17.449 0.010
5739.54088 17.661 0.016
5739.57909 17.623 0.015
5739.61968 17.625 0.012
5739.68684 17.630 0.013
5739.72635 17.593 0.012
5739.76529 17.576 0.012
5739.80777 17.566 0.015
5739.86116 17.440 0.018
5740.51502 17.238 0.011
5740.55971 17.274 0.013
5740.62142 17.285 0.014
5740.66332 17.283 0.011
5740.72404 17.290 0.010
5740.76383 17.345 0.010
5740.80847 17.350 0.013
5740.84670 17.354 0.015
5741.49542 17.479 0.015
5741.53364 17.466 0.012
5741.57896 17.466 0.012
5741.61676 17.506 0.013
5741.65482 17.504 0.011
5741.71602 17.505 0.011
5741.75756 17.537 0.011
5741.79598 17.514 0.011
5741.83399 17.537 0.013
5741.87217 17.547 0.013
5742.50583 17.409 0.014
5742.54879 17.320 0.013
5742.58992 17.190 0.010
5742.63846 17.145 0.008
5742.69027 17.106 0.008
5742.72926 17.109 0.008
5742.76727 17.116 0.008
5742.80559 17.141 0.008
5742.84579 17.143 0.009
5743.60081 17.411 0.014
5743.63954 17.373 0.013
5743.68048 17.412 0.012
5743.74025 17.416 0.013
5743.77845 17.430 0.015
5743.81649 17.447 0.014
5743.85421 17.430 0.017
5744.49807 17.539 0.019
5744.53614 17.559 0.016
5744.57462 17.570 0.016
5744.61279 17.605 0.015
5744.67365 17.598 0.013
5744.74558 17.611 0.013
5744.79165 17.628 0.013
5744.83798 17.655 0.019
5745.52567 17.205 0.013
5745.57241 17.203 0.011
5745.61263 17.212 0.013
5745.66209 17.250 0.010
5745.71173 17.247 0.010
5745.74971 17.244 0.010
5745.78778 17.282 0.013
5745.87616 17.275 0.018
5746.58455 17.441 0.011
5746.62222 17.440 0.013
5746.67788 17.471 0.014
5746.72873 17.468 0.013
5746.76645 17.466 0.014
5746.80880 17.507 0.016
5747.58418 17.548 0.020
5747.62754 17.522 0.015
5747.67387 17.450 0.016
5747.71686 17.377 0.013
5747.76095 17.301 0.014
5748.60470 17.343 0.011
5748.65484 17.348 0.012
5749.50016 17.529 0.019
5749.53798 17.525 0.014
5749.57586 17.535 0.014
5749.61537 17.536 0.012
5749.66542 17.562 0.015
5749.70456 17.546 0.015
5749.74279 17.558 0.016
5749.78129 17.538 0.016
5752.54445 17.590 0.020
5752.58230 17.673 0.020
5752.63564 17.596 0.017
5752.68273 17.642 0.021
5752.73338 17.645 0.014
5752.77328 17.528 0.019
5759.80701 17.448 0.020
5760.45851 17.696 0.049
5760.46500 17.610 0.023
5760.50293 17.606 0.018
5760.55928 17.585 0.016
5760.59739 17.503 0.021
5760.65368 17.445 0.014
5760.69961 17.370 0.014
5760.74844 17.245 0.011
5760.78643 17.202 0.011
5760.82406 17.124 0.013
5762.48360 17.515 0.013
5762.52423 17.501 0.014
5762.56241 17.523 0.014
5762.60424 17.540 0.013
5762.64321 17.543 0.015
5762.71876 17.582 0.016
5763.47451 17.111 0.010
5763.51716 17.107 0.008
5763.55885 17.108 0.008
5763.61291 17.136 0.010
5763.66104 17.185 0.009
5763.70144 17.197 0.011
5763.74641 17.220 0.011
5763.78440 17.222 0.014
5764.47895 17.377 0.011
5764.52302 17.416 0.011
5764.56273 17.432 0.011
5764.60508 17.420 0.011
5764.65307 17.433 0.010
5764.70121 17.444 0.010
5764.74730 17.495 0.013
5765.48159 17.640 0.014
5765.52438 17.594 0.014
5765.57634 17.618 0.011
5765.63203 17.654 0.013
5765.67545 17.619 0.014
5765.72043 17.612 0.015
5765.76367 17.540 0.017
5766.49399 17.262 0.011
5766.53357 17.274 0.010
5766.59782 17.293 0.009
5766.63726 17.295 0.010
5766.67806 17.304 0.010
5766.72272 17.318 0.013
5767.47112 17.505 0.019
5767.51494 17.495 0.014
5767.55806 17.485 0.013
5767.60217 17.484 0.015
5767.66998 17.509 0.012
5767.72379 17.539 0.014
5767.76586 17.523 0.019
5767.80699 17.504 0.020
5768.50048 17.340 0.011
5768.55175 17.233 0.010
5768.60242 17.167 0.009
5768.64948 17.125 0.008
5768.69724 17.112 0.008
5768.73975 17.106 0.009
5768.78007 17.123 0.009
5769.48527 17.355 0.013
5769.52741 17.342 0.010
5769.58023 17.372 0.011
5769.63597 17.404 0.009
5769.69268 17.386 0.010
5769.78523 17.424 0.016
5770.72504 17.627 0.015
5770.76651 17.649 0.017
5775.60765 17.494 0.014
5776.62101 17.152 0.012
5776.68684 17.190 0.011
5776.73620 17.190 0.013
5777.49243 17.421 0.012
5777.54252 17.435 0.010
5777.58902 17.417 0.012
5777.66923 17.429 0.010
5777.71981 17.472 0.011
5778.47586 17.630 0.019
5778.52744 17.596 0.017
5778.57389 17.613 0.017
5778.62205 17.623 0.017
5779.61145 17.274 0.009
5779.65775 17.290 0.011
5779.71026 17.327 0.011
5784.49663 17.203 0.017
5784.54545 17.171 0.019
5784.60831 17.227 0.010
5784.70108 17.213 0.014
5785.47384 17.399 0.019
5785.53779 17.420 0.019
5785.59027 17.477 0.015
5785.63943 17.454 0.017
5785.68041 17.485 0.017
5785.72222 17.464 0.021
5786.52115 17.633 0.021
5786.58342 17.493 0.016
5786.62754 17.435 0.016
5786.67016 17.387 0.015
5786.72712 17.249 0.018
5787.48927 17.275 0.012
5787.56055 17.323 0.011
5787.60469 17.323 0.011
5787.64732 17.388 0.012
5787.68865 17.364 0.014
5788.50409 17.519 0.014
5788.56840 17.505 0.015
5788.60706 17.523 0.014
5788.64884 17.536 0.015
5788.68975 17.596 0.024
5790.48568 17.386 0.012
5790.53477 17.401 0.013
5790.58746 17.415 0.014
5790.62668 17.419 0.014
5790.66760 17.456 0.012
5790.70789 17.459 0.015
5791.47404 17.623 0.021
5791.52413 17.652 0.016
5793.47420 17.466 0.017
5793.53895 17.520 0.013
5793.58153 17.534 0.013
5793.62235 17.509 0.013
5793.66104 17.510 0.012
5793.70241 17.538 0.015
5794.47622 17.318 0.016
5794.53603 17.237 0.010
5794.62721 17.107 0.010
5794.67479 17.116 0.010
5795.52598 17.367 0.015
5795.58403 17.398 0.015
5795.64035 17.384 0.013
5796.50022 17.585 0.014
5796.56565 17.565 0.015
5796.60899 17.607 0.014
5796.64906 17.579 0.014
5796.69215 17.618 0.020
5798.67346 17.460 0.017
5801.47952 17.579 0.015
5801.54418 17.548 0.014
5801.58314 17.534 0.014
5801.62126 17.564 0.016
5801.66262 17.572 0.017
5802.52018 17.135 0.012
5802.57704 17.162 0.011
5803.50785 17.427 0.014
5803.58913 17.472 0.015
5804.50439 17.623 0.013
5804.55544 17.641 0.015
5804.59590 17.656 0.014
5804.63382 17.622 0.015
5804.67795 17.587 0.017
5805.50365 17.253 0.009
5805.55612 17.313 0.009
5805.59399 17.284 0.010
5805.64029 17.302 0.014
5806.49670 17.484 0.015
5806.55325 17.500 0.017
5807.54994 17.197 0.012
5807.59152 17.141 0.014
5807.63380 17.133 0.014
5812.49672 17.556 0.021
5812.53702 17.532 0.019
5812.57626 17.551 0.018
5812.61619 17.427 0.019
5813.50422 17.306 0.011
5813.55033 17.329 0.011
5813.58866 17.350 0.011
5813.62647 17.364 0.012
5815.47667 17.125 0.014
5815.52961 17.123 0.009
5815.56808 17.138 0.009
5815.61529 17.177 0.010
5816.50098 17.442 0.012
5816.54846 17.436 0.014
5816.58677 17.455 0.013
5816.62481 17.469 0.020
5817.50214 17.618 0.014
5817.54946 17.642 0.016
5817.58865 17.636 0.019
5817.62648 17.594 0.020
5818.48136 17.251 0.014
5818.53087 17.259 0.012
5818.56890 17.256 0.014
5818.60921 17.339 0.018
5819.48141 17.476 0.016
5819.53958 17.514 0.014
5819.57718 17.540 0.015
5819.61647 17.530 0.015
5820.50828 17.223 0.013
5820.55524 17.156 0.011
5820.59307 17.142 0.011
5820.63087 17.121 0.015
5822.52189 17.614 0.017
5822.56684 17.617 0.016
5822.61032 17.606 0.016
5823.49845 17.269 0.016
5823.54175 17.232 0.014
5823.58529 17.238 0.012
5824.52235 17.455 0.013
5824.56334 17.531 0.013
5824.60455 17.509 0.015
5825.48163 17.585 0.019
5825.53367 17.513 0.015
5825.57999 17.472 0.015
5826.50315 17.323 0.014
5826.55182 17.332 0.014
5826.59130 17.356 0.017
5827.49155 17.550 0.020
5827.52924 17.496 0.019
5827.57206 17.521 0.018
5827.60965 17.561 0.020
5828.50271 17.145 0.010
5828.54260 17.140 0.010
5828.58024 17.181 0.011
5829.51545 17.440 0.013
5829.55337 17.437 0.012
5829.59123 17.448 0.014
5830.47931 17.618 0.017
5830.52862 17.601 0.013
5830.56628 17.641 0.017
5830.60453 17.587 0.020
5831.52738 17.272 0.011
5831.56494 17.284 0.012
5832.51079 17.533 0.013
5832.55037 17.472 0.015
5832.58999 17.489 0.020
5833.50845 17.216 0.011
5833.54834 17.138 0.010
5833.58617 17.111 0.013
5834.50794 17.384 0.011
5834.54563 17.367 0.012
5834.58498 17.394 0.014
5835.52908 17.594 0.020
5836.48264 17.241 0.020
5839.48206 17.348 0.020
5839.52226 17.329 0.015
5839.56120 17.376 0.021
5840.50866 17.518 0.018
5840.51048 17.516 0.017
5840.56289 17.535 0.016
5841.50829 17.135 0.014
5841.54790 17.188 0.014
5842.55449 17.461 0.019
5843.51195 17.672 0.020
5843.55278 17.644 0.020
5844.49626 17.283 0.014
5844.53571 17.291 0.016
5844.57647 17.293 0.019
5845.49662 17.478 0.019
5845.53643 17.490 0.016
5845.57675 17.492 0.020
5846.50048 17.272 0.018
5846.53845 17.157 0.015
5846.57730 17.166 0.020
5850.51119 17.473 0.013
5850.54981 17.501 0.017
5851.50012 17.540 0.014
5851.53846 17.489 0.016
5852.48799 17.267 0.022
5852.52793 17.323 0.020
5854.49151 17.176 0.020
5854.53471 17.143 0.014
5856.51023 17.586 0.022
5858.49131 17.556 0.035
5859.49169 17.172 0.023
5860.50520 17.383 0.017
5861.49357 17.591 0.033
5862.50857 17.236 0.015
5866.49816 17.530 0.035
5867.49775 17.157 0.016
5868.50089 17.472 0.029
5960.87561 17.119 0.009
5961.87078 17.414 0.015
5962.87487 17.595 0.014
5963.87611 17.220 0.012
5964.87117 17.495 0.019
5965.87854 17.407 0.013
5967.88361 17.576 0.015
5968.87661 17.144 0.011
5969.88455 17.441 0.015
5971.85889 17.315 0.013
5972.87453 17.495 0.018
5976.86440 17.216 0.009
5977.82246 17.466 0.013
5977.86332 17.536 0.014
5978.83533 17.482 0.013
5978.87375 17.410 0.011
5979.82386 17.309 0.015
5979.86559 17.389 0.012
5980.84671 17.606 0.020
5982.81292 17.454 0.012
5982.85155 17.457 0.010
5982.89880 17.493 0.014
5983.84333 17.616 0.012
5983.89089 17.607 0.010
5984.81207 17.308 0.012
5984.86363 17.310 0.009
5985.80769 17.535 0.014
5985.84763 17.522 0.013
5985.89093 17.522 0.013
5986.80245 17.167 0.011
5986.85615 17.118 0.008
5986.90369 17.125 0.010
5987.83250 17.349 0.011
5987.87094 17.386 0.010
5988.81678 17.609 0.016
5988.85772 17.602 0.014
5988.90449 17.647 0.019
5989.82724 17.231 0.010
5989.86899 17.239 0.010
5990.79255 17.458 0.011
5990.80358 17.471 0.012
5990.81764 17.499 0.012
5990.83179 17.534 0.012
5990.84441 17.468 0.011
5990.85909 17.496 0.011
5990.87321 17.493 0.012
5990.88587 17.483 0.011
5991.79582 17.548 0.017
5991.80546 17.524 0.017
5991.83362 17.453 0.011
5991.86141 17.413 0.010
5991.88525 17.371 0.010
5991.89986 17.340 0.009
5992.79472 17.363 0.014
5992.80310 17.300 0.013
5992.82338 17.349 0.012
5992.83648 17.358 0.011
5992.85075 17.366 0.010
5992.86548 17.340 0.010
5992.87857 17.366 0.010
5992.89784 17.370 0.009
5992.90583 17.375 0.010
5992.91205 17.377 0.014
5993.78583 17.493 0.020
5993.80587 17.595 0.018
5993.82302 17.597 0.019
5993.84505 17.587 0.014
5993.86235 17.566 0.020
5993.88818 17.541 0.012
5993.90697 17.589 0.016
5994.78423 17.144 0.012
5994.79871 17.137 0.010
5994.81690 17.146 0.010
5994.83125 17.151 0.011
5994.86769 17.179 0.010
5994.88355 17.180 0.010
5994.90721 17.184 0.010
5995.77493 17.408 0.013
5995.83450 17.445 0.011
5995.86443 17.433 0.011
5995.88160 17.462 0.012
5996.78519 17.644 0.020
5996.82406 17.657 0.014
5996.87102 17.613 0.012
5996.90845 17.589 0.012
5997.81782 17.290 0.012
5997.86623 17.293 0.011
5997.90410 17.328 0.011
5998.79376 17.541 0.015
5998.84292 17.487 0.012
5998.88421 17.538 0.011
5999.77326 17.209 0.016
5999.81649 17.130 0.010
5999.86490 17.099 0.009
5999.90326 17.127 0.009
6002.77726 17.238 0.020
6002.78014 17.283 0.021
6002.83174 17.247 0.013
6002.87203 17.269 0.013
6002.89863 17.244 0.012
6003.85167 17.503 0.017
6003.89839 17.492 0.013
6004.78350 17.528 0.014
6004.83145 17.459 0.011
6004.87988 17.347 0.010
6004.91784 17.285 0.014
6005.78604 17.323 0.009
6005.82891 17.389 0.012
6005.89295 17.336 0.008
6006.75979 17.528 0.011
6006.80284 17.528 0.010
6006.86248 17.542 0.010
6006.90083 17.580 0.011
6007.76431 17.131 0.009
6007.81172 17.165 0.008
6007.85976 17.191 0.008
6007.89773 17.198 0.008
6008.74553 17.406 0.012
6008.78672 17.440 0.012
6008.83498 17.449 0.011
6008.88319 17.459 0.012
6008.92158 17.463 0.021
6009.77574 17.653 0.012
6009.82402 17.614 0.011
6009.87109 17.633 0.011
6009.90846 17.568 0.012
6010.75157 17.305 0.012
6010.79364 17.275 0.009
6010.85223 17.313 0.010
6010.89075 17.308 0.008
6011.73620 17.529 0.014
6011.78231 17.492 0.011
6011.84845 17.498 0.013
6011.89662 17.508 0.014
6012.73888 17.229 0.010
6012.78421 17.141 0.009
6012.83307 17.100 0.007
6012.88162 17.132 0.007
6012.91994 17.118 0.008
6013.77832 17.387 0.010
6013.81754 17.400 0.010
6013.88051 17.422 0.010
6013.92099 17.436 0.016
6014.75528 17.578 0.012
6014.79368 17.593 0.011
6014.85327 17.568 0.012
6014.89273 17.641 0.013
6015.73244 17.227 0.009
6015.77166 17.234 0.008
6015.81058 17.222 0.008
6015.83879 17.247 0.008
6015.90031 17.259 0.008
6016.75191 17.434 0.010
6016.79170 17.468 0.010
6016.83180 17.453 0.010
6016.89514 17.497 0.009
6017.72701 17.521 0.011
6017.76533 17.506 0.009
6017.80348 17.475 0.009
6017.84294 17.386 0.008
6017.90061 17.274 0.007
6018.75386 17.355 0.015
6018.79228 17.333 0.010
6018.83212 17.369 0.010
6018.87393 17.367 0.008
6019.72066 17.532 0.014
6019.75930 17.514 0.014
6019.81705 17.534 0.011
6019.85575 17.549 0.010
6019.89412 17.577 0.010
6020.71259 17.095 0.010
6020.75140 17.128 0.009
6020.80745 17.165 0.008
6020.84569 17.186 0.008
6020.88491 17.193 0.009
6020.92558 17.200 0.014
6021.73404 17.420 0.014
6021.77308 17.461 0.011
6021.81121 17.440 0.010
6021.85054 17.449 0.010
6021.90860 17.475 0.011
6022.72168 17.617 0.016
6022.75979 17.615 0.012
6022.79811 17.632 0.013
6022.85550 17.636 0.012
6022.89433 17.591 0.011
6023.71349 17.254 0.012
6023.75479 17.272 0.010
6023.79529 17.272 0.009
6023.83641 17.334 0.010
6023.89875 17.326 0.010
6024.70128 17.494 0.017
6024.73986 17.521 0.015
6024.77987 17.548 0.014
6024.84054 17.519 0.011
6024.89100 17.519 0.012
6025.69745 17.272 0.016
6025.73904 17.192 0.012
6025.77703 17.148 0.011
6025.81908 17.124 0.011
6025.88107 17.126 0.011
6031.76802 17.359 0.012
6031.80747 17.349 0.010
6031.84843 17.364 0.010
6031.88936 17.375 0.013
6032.68436 17.515 0.014
6032.72451 17.558 0.012
6032.77220 17.547 0.011
6032.82069 17.567 0.011
6032.86100 17.566 0.012
6032.90475 17.565 0.011
6033.69644 17.164 0.010
6033.74318 17.141 0.009
6033.78480 17.159 0.010
6033.85579 17.199 0.008
6033.89743 17.233 0.010
6034.69224 17.423 0.011
6034.73891 17.409 0.010
6034.78466 17.449 0.009
6034.83879 17.434 0.010
6034.92706 17.471 0.013
6035.87132 17.592 0.012
6036.69865 17.256 0.010
6036.74098 17.264 0.009
6036.79289 17.287 0.009
6036.81796 17.304 0.008
6036.86266 17.315 0.008
6036.91779 17.287 0.009
6037.72554 17.519 0.014
6037.76689 17.506 0.013
6037.82050 17.531 0.011
6037.88122 17.514 0.011
6037.92080 17.523 0.015
6038.73579 17.188 0.010
6038.77600 17.159 0.010
6038.84309 17.120 0.008
6038.88645 17.122 0.009
6039.75675 17.373 0.012
6039.80339 17.401 0.012
6039.86502 17.414 0.011
6039.90818 17.430 0.011
6040.73591 17.561 0.017
6040.77685 17.628 0.014
6040.81698 17.610 0.012
6040.88165 17.626 0.012
6040.92014 17.585 0.012
6041.72362 17.220 0.011
6041.76885 17.245 0.010
6041.82063 17.258 0.010
6041.87342 17.274 0.010
6041.91359 17.275 0.009
6045.90767 17.591 0.013
6046.87801 17.221 0.009
6046.91867 17.225 0.009
6047.69319 17.414 0.012
6047.73082 17.425 0.010
6047.77117 17.454 0.010
6047.82149 17.471 0.010
6047.88428 17.484 0.012
6047.92491 17.466 0.011
6048.69873 17.617 0.013
6048.73902 17.629 0.013
6048.80004 17.622 0.012
6048.84450 17.601 0.012
6048.88786 17.591 0.012
6048.92890 17.534 0.013
6049.70737 17.247 0.009
6049.76102 17.310 0.008
6049.81958 17.276 0.008
6049.86027 17.302 0.009
6049.90143 17.318 0.009
6050.65492 17.542 0.016
6050.69667 17.466 0.013
6050.73580 17.486 0.012
6050.80619 17.515 0.012
6050.84609 17.561 0.013
6050.88500 17.513 0.012
6050.92371 17.483 0.013
6051.66586 17.324 0.011
6051.75519 17.124 0.008
6052.68106 17.340 0.013
6052.72901 17.379 0.013
6052.77722 17.376 0.011
6052.81686 17.452 0.013
6052.85724 17.410 0.012
6052.89607 17.408 0.011
6052.93461 17.428 0.013
6053.67266 17.536 0.016
6053.71269 17.558 0.015
6053.76016 17.614 0.014
6053.80843 17.602 0.012
6053.86352 17.604 0.014
6053.90447 17.616 0.016
6057.67136 17.299 0.014
6057.70327 17.300 0.014
6057.73336 17.329 0.013
6057.76445 17.336 0.020
6057.80348 17.349 0.010
6057.83157 17.420 0.019
6057.86259 17.366 0.010
6057.86456 17.322 0.010
6057.89600 17.387 0.016
6057.91063 17.414 0.014
6057.92929 17.382 0.015
6058.68921 17.506 0.013
6058.73045 17.536 0.016
6058.76812 17.545 0.011
6058.81766 17.575 0.013
6058.86092 17.574 0.013
6058.90056 17.564 0.013
6058.94049 17.584 0.023
6059.69762 17.135 0.009
6059.73546 17.158 0.010
6059.77389 17.179 0.009
6059.83407 17.200 0.008
6059.87286 17.194 0.009
6059.91174 17.225 0.009
6060.77993 17.439 0.010
6061.67329 17.619 0.014
6061.71218 17.659 0.015
6061.76227 17.619 0.011
6061.81277 17.648 0.014
6061.85175 17.579 0.012
6061.88997 17.567 0.014
6061.92850 17.499 0.013
6062.68135 17.295 0.011
6062.72060 17.292 0.012
6062.75945 17.298 0.011
6062.82081 17.316 0.010
6062.86036 17.326 0.011
6062.89840 17.326 0.012
6062.93626 17.375 0.015
6063.78929 17.518 0.018
6063.82922 17.551 0.018
6063.92557 17.579 0.017
6064.71352 17.157 0.008
6064.75203 17.116 0.007
6064.81644 17.110 0.008
6064.85611 17.131 0.009
6064.89782 17.152 0.009
6064.93633 17.178 0.011
6065.64674 17.382 0.012
6065.68521 17.397 0.010
6065.73315 17.379 0.009
6065.78504 17.403 0.010
6065.82568 17.391 0.011
6066.60950 17.539 0.013
6066.64906 17.585 0.013
6066.68714 17.596 0.011
6066.72521 17.603 0.012
6066.79019 17.618 0.011
6066.82986 17.577 0.011
6066.87222 17.595 0.011
6066.91051 17.660 0.012
6067.59417 17.163 0.009
6067.63335 17.208 0.009
6067.67414 17.210 0.009
6067.71247 17.197 0.008
6067.76147 17.236 0.008
6067.81291 17.248 0.008
6067.85220 17.263 0.008
6067.89006 17.266 0.010
6067.92789 17.268 0.012
6068.62956 17.458 0.010
6068.68020 17.480 0.011
6068.72710 17.464 0.010
6068.79512 17.507 0.010
6068.85348 17.485 0.010
6068.89822 17.491 0.011
6069.61767 17.640 0.012
6069.67626 17.583 0.011
6069.71798 17.508 0.010
6069.76882 17.436 0.010
6069.82467 17.315 0.009
6069.86719 17.244 0.008
6069.90538 17.176 0.008
6070.58710 17.307 0.012
6070.62566 17.334 0.013
6070.66380 17.323 0.010
6070.70364 17.303 0.009
6070.74159 17.337 0.010
6070.80213 17.340 0.010
6070.84038 17.367 0.010
6070.88059 17.410 0.010
6070.92002 17.358 0.012
6071.58583 17.525 0.015
6071.62566 17.508 0.011
6071.66660 17.521 0.011
6071.70433 17.523 0.010
6071.75214 17.523 0.011
6071.80671 17.537 0.012
6071.84621 17.554 0.012
6071.88440 17.616 0.012
6071.92218 17.589 0.020
6075.60993 17.242 0.009
6075.64802 17.271 0.008
6075.68628 17.286 0.010
6075.73977 17.300 0.009
6075.79190 17.303 0.008
6075.83141 17.307 0.009
6075.87589 17.342 0.010
6076.60103 17.475 0.012
6076.64266 17.497 0.012
6076.68944 17.501 0.011
6076.73661 17.484 0.010
6076.78571 17.538 0.012
6076.82443 17.557 0.013
6076.87371 17.525 0.013
6076.91944 17.614 0.015
6077.70154 17.168 0.009
6077.76097 17.137 0.008
6077.86064 17.117 0.008
6077.90202 17.148 0.009
6077.94066 17.146 0.013
6078.62252 17.368 0.011
6078.66066 17.357 0.011
6078.69912 17.391 0.010
6078.76249 17.413 0.010
6078.80312 17.415 0.009
6078.84132 17.410 0.010
6078.88546 17.421 0.011
6079.55957 17.541 0.015
6079.59883 17.541 0.012
6079.63655 17.611 0.012
6079.67752 17.619 0.012
6079.73728 17.616 0.012
6079.78879 17.613 0.013
6079.83996 17.647 0.013
6079.87799 17.639 0.012
6079.91779 17.617 0.016
6080.56901 17.149 0.011
6080.60700 17.197 0.011
6080.64528 17.222 0.011
6080.69194 17.184 0.009
6080.73368 17.223 0.009
6080.77442 17.256 0.011
6080.82264 17.276 0.011
6080.87036 17.268 0.012
6080.91509 17.288 0.010
6081.56274 17.434 0.019
6081.60259 17.444 0.016
6081.64201 17.450 0.015
6081.68144 17.465 0.014
6081.72694 17.505 0.013
6081.77596 17.472 0.012
6081.82435 17.511 0.014
6081.86453 17.495 0.016
6081.91264 17.443 0.020
6085.55906 17.141 0.013
6085.59806 17.137 0.011
6085.64769 17.157 0.010
6085.68252 17.152 0.010
6085.73208 17.148 0.010
6085.77150 17.167 0.010
6085.80992 17.194 0.011
6085.84869 17.192 0.013
6085.88829 17.215 0.015
6086.58337 17.412 0.011
6086.62170 17.418 0.011
6086.66469 17.405 0.010
6086.71358 17.425 0.010
6086.76707 17.450 0.011
6086.80698 17.439 0.012
6086.85550 17.426 0.012
6086.89692 17.478 0.019
6087.74366 17.598 0.013
6087.80540 17.632 0.013
6087.84509 17.562 0.017
6088.57288 17.259 0.010
6088.61057 17.262 0.008
6088.64902 17.261 0.009
6088.68713 17.280 0.009
6089.65333 17.441 0.010
6089.69159 17.505 0.010
6089.76222 17.513 0.011
6089.80322 17.531 0.012
6089.86467 17.520 0.014
6092.57120 17.538 0.013
6092.60924 17.562 0.011
6092.64937 17.535 0.013
6092.76682 17.587 0.011
6092.84251 17.657 0.013
6092.89407 17.662 0.020
6093.56163 17.170 0.010
6093.60345 17.220 0.009
6093.64132 17.223 0.010
6093.68927 17.216 0.009
6093.76419 17.266 0.009
6093.80188 17.258 0.011
6093.84170 17.305 0.013
6094.55297 17.430 0.015
6094.61509 17.465 0.014
6094.65268 17.465 0.013
6094.69047 17.489 0.012
6094.74967 17.503 0.013
6094.78727 17.500 0.012
6094.82728 17.463 0.013
6094.86581 17.492 0.016
6096.57320 17.320 0.011
6096.61452 17.308 0.010
6096.65967 17.348 0.010
6096.70401 17.353 0.011
6096.72146 17.376 0.012
6096.73425 17.334 0.012
6096.77354 17.352 0.011
6096.81283 17.389 0.013
6096.85366 17.380 0.015
6097.67812 17.530 0.012
6097.75081 17.568 0.016
6097.78956 17.564 0.013
6097.82716 17.599 0.014
6097.86687 17.564 0.016
6098.54735 17.106 0.010
6098.59614 17.122 0.010
6098.63367 17.123 0.010
6098.67209 17.148 0.010
6098.73513 17.175 0.010
6098.77331 17.171 0.009
6098.81439 17.211 0.010
6098.85243 17.224 0.011
6099.64118 17.463 0.016
6099.75166 17.461 0.014
6100.51552 17.570 0.015
6100.57149 17.596 0.014
6100.61141 17.661 0.014
6100.64908 17.638 0.012
6100.70900 17.621 0.011
6100.74825 17.626 0.013
6100.79586 17.616 0.016
6100.83650 17.559 0.015
6100.87421 17.538 0.015
6101.51246 17.239 0.011
6101.55050 17.239 0.011
6101.58808 17.311 0.011
6101.62621 17.270 0.009
6101.66584 17.255 0.008
6101.72762 17.284 0.009
6101.76656 17.310 0.010
6101.80556 17.308 0.011
6101.85307 17.310 0.015
6102.51342 17.454 0.019
6102.55233 17.469 0.015
6102.60078 17.494 0.012
6102.64802 17.454 0.011
6102.68811 17.497 0.011
6102.72768 17.535 0.011
6102.76662 17.523 0.011
6102.80638 17.520 0.011
6102.84635 17.509 0.014
6103.48414 17.509 0.017
6103.52863 17.436 0.012
6103.56873 17.372 0.011
6103.60885 17.300 0.010
6103.66721 17.191 0.008
6103.70757 17.137 0.009
6103.74776 17.134 0.009
6103.81387 17.112 0.009
6104.48497 17.313 0.011
6104.52927 17.344 0.010
6104.56733 17.349 0.009
6104.65166 17.382 0.009
6104.69216 17.377 0.009
6104.73239 17.408 0.009
6104.77100 17.416 0.009
6104.81232 17.404 0.011
6104.86099 17.443 0.013
6105.48053 17.552 0.020
6105.53019 17.548 0.014
6105.56781 17.581 0.014
6105.62592 17.576 0.012
6105.68146 17.567 0.012
6105.72000 17.611 0.011
6105.75984 17.629 0.016
6106.62577 17.214 0.011
6106.69600 17.176 0.012
6108.52990 17.609 0.016
6108.56878 17.609 0.013
6108.62143 17.605 0.017
6108.67294 17.506 0.012
6108.71504 17.449 0.012
6108.75462 17.384 0.010
6108.79348 17.301 0.011
6108.83541 17.237 0.011
6113.54640 17.669 0.019
6113.58875 17.627 0.016
6113.62659 17.624 0.016
